Date and Time,Wind Speed (m/s),Wind Dir (Deg),precipitation,water_temp,ph,turbidity,tds,Chl(ug/l),tss,BGA (mg/L),do,salinity,Rel.Hum (%),air_temp,Year,Month
2022-09-18 13:40:00,5.32,148.0,0.0,30.36,8.33,0.79,31.6,0.93,0.02,1.74,6.59,31.57,73.0,30.8,2022,9
2022-09-18 13:50:00,6.33,145.0,0.0,30.32,8.33,0.81,31.6,0.96,0.02,1.43,6.6,31.58,73.0,30.6,2022,9
2022-09-18 14:00:00,6.06,164.0,0.0,30.31,8.34,0.79,31.61,1.22,0.02,1.89,6.64,31.58,75.0,30.6,2022,9
2022-09-18 14:10:00,6.52,156.0,0.0,30.29,8.34,1.14,31.61,1.16,0.02,1.96,6.65,31.58,75.0,30.4,2022,9
2022-09-18 14:20:00,6.81,163.0,0.0,30.23,8.34,0.71,31.61,1.11,0.02,2.0,6.64,31.59,76.0,30.4,2022,9
2022-09-18 14:30:00,6.21,159.0,0.0,30.19,8.34,0.69,31.61,1.2,0.02,1.9,6.66,31.59,76.0,30.4,2022,9
2022-09-18 14:40:00,7.0,145.0,0.0,30.12,8.33,0.65,31.61,0.95,0.02,2.1,6.63,31.59,76.0,30.3,2022,9
2022-09-18 14:50:00,6.36,149.0,0.0,30.08,8.34,0.65,31.6,1.29,0.02,2.12,6.65,31.59,77.0,30.4,2022,9
2022-09-18 15:00:00,5.08,151.0,0.0,30.04,8.33,0.63,31.6,1.05,0.02,1.94,6.6,31.59,78.0,30.5,2022,9
2022-09-18 15:10:00,5.44,169.0,0.0,30.0,8.32,0.64,31.6,1.15,0.02,2.02,6.62,31.59,81.0,30.4,2022,9
2022-09-18 15:20:00,6.96,190.0,0.0,29.99,8.33,0.79,31.6,1.08,0.02,1.87,6.56,31.59,83.0,30.0,2022,9
2022-09-18 15:30:00,5.44,179.0,0.0,29.97,8.33,0.65,31.6,1.22,0.02,2.09,6.6,31.58,83.0,30.0,2022,9
2022-09-18 15:40:00,5.73,177.0,0.0,29.95,8.33,0.98,31.6,1.15,0.02,2.02,6.59,31.59,82.0,29.8,2022,9
2022-09-18 15:50:00,6.53,159.0,0.0,29.93,8.32,0.86,31.6,1.35,0.02,2.45,6.57,31.58,82.0,29.7,2022,9
2022-09-18 16:00:00,6.22,158.0,0.0,29.92,8.31,0.71,31.6,1.26,0.02,2.46,6.55,31.59,81.0,29.7,2022,9
2022-09-18 16:10:00,4.62,156.0,0.0,29.92,8.32,0.76,31.6,1.27,0.02,2.65,6.51,31.59,81.0,29.8,2022,9
2022-09-18 16:20:00,4.62,140.0,0.0,29.92,8.32,0.82,31.6,1.4,0.02,3.15,6.53,31.59,81.0,29.8,2022,9
2022-09-18 16:30:00,4.79,150.0,0.0,29.93,8.32,0.81,31.6,1.38,0.02,2.78,6.51,31.59,81.0,29.8,2022,9
2022-09-18 16:40:00,5.47,148.0,0.0,29.93,8.31,0.86,31.6,1.33,0.02,2.93,6.52,31.58,82.0,29.8,2022,9
2022-09-18 16:50:00,5.05,153.0,0.0,29.91,8.31,0.8,31.59,1.4,0.02,2.7,6.57,31.58,81.0,29.8,2022,9
2022-09-18 17:00:00,5.33,149.0,0.0,29.9,8.32,0.81,31.59,1.37,0.02,2.79,6.58,31.58,82.0,29.9,2022,9
2022-09-18 17:10:00,5.69,154.0,0.0,29.895,8.319761904761904,0.0,0.0,1.395,0.0,0.0,6.585,31.58,82.0,29.7,2022,9
2022-09-18 17:20:00,5.45,154.0,0.0,29.89,8.31952380952381,0.68,31.59,1.42,0.02,2.93,6.59,31.58,82.0,29.6,2022,9
2022-09-18 17:30:00,4.93,142.0,0.0,29.9,8.319285714285714,0.74,31.6,1.57,0.02,3.45,6.65,31.58,82.0,29.6,2022,9
2022-09-18 17:40:00,5.29,141.0,0.0,29.9,8.31904761904762,0.66,31.6,1.41,0.02,2.84,6.63,31.59,83.0,29.7,2022,9
2022-09-18 17:50:00,5.28,146.0,0.0,29.91,8.318809523809524,0.65,31.59,3.18,0.02,4.62,6.64,31.57,82.0,29.6,2022,9
2022-09-18 18:00:00,8.01,145.0,0.0,29.9,8.31857142857143,0.72,31.59,1.38,0.02,2.64,6.61,31.58,82.0,29.5,2022,9
2022-09-18 18:10:00,5.39,151.0,0.0,29.91,8.3,1.03,31.59,1.43,0.02,2.86,6.66,31.58,82.0,29.6,2022,9
2022-09-18 18:20:00,5.86,149.0,0.0,29.93,8.31,0.67,31.59,1.67,0.02,2.84,6.67,31.58,82.0,29.6,2022,9
2022-09-18 18:30:00,5.25,149.0,0.0,29.94,8.31,0.67,31.59,1.64,0.02,2.95,6.64,31.57,82.0,29.6,2022,9
2022-09-18 18:40:00,5.55,144.0,0.0,29.93,8.31,0.66,31.59,2.29,0.02,4.5,6.63,31.57,81.0,29.6,2022,9
2022-09-18 18:50:00,4.8,147.0,0.0,29.91,8.3,0.67,31.59,1.72,0.02,3.69,6.63,31.57,80.0,29.6,2022,9
2022-09-18 19:00:00,5.25,158.0,0.0,29.9,8.3,0.67,31.59,1.76,0.02,3.48,6.58,31.57,80.0,29.7,2022,9
2022-09-18 19:10:00,4.49,163.0,0.0,29.88,8.31,0.74,31.59,1.54,0.02,3.01,6.58,31.57,80.0,29.7,2022,9
2022-09-18 19:20:00,2.73,151.0,0.0,29.87,8.31,0.81,31.59,1.58,0.02,2.97,6.58,31.57,81.0,29.8,2022,9
2022-09-18 19:30:00,5.72,148.0,0.0,29.86,8.31,0.76,31.59,1.49,0.02,2.83,6.52,31.57,80.0,29.6,2022,9
2022-09-18 19:40:00,4.95,148.0,0.0,29.85,8.31,1.02,31.58,1.63,0.02,3.05,6.53,31.57,79.0,29.6,2022,9
2022-09-18 19:50:00,5.09,158.0,0.0,29.83,8.31,0.64,31.58,1.67,0.02,3.33,6.53,31.57,80.0,29.7,2022,9
2022-09-18 20:00:00,3.87,163.0,0.0,29.82,8.31,0.62,31.58,1.58,0.02,3.21,6.53,31.57,80.0,29.6,2022,9
2022-09-18 20:10:00,5.09,153.0,0.0,29.83,8.31,0.66,31.58,1.78,0.02,3.43,6.52,31.57,80.0,29.6,2022,9
2022-09-18 20:20:00,5.83,158.0,0.0,29.82,8.31,0.75,31.58,1.69,0.02,3.17,6.49,31.56,80.0,29.6,2022,9
2022-09-18 20:30:00,5.16,174.0,0.0,29.82,8.32,0.66,31.57,1.65,0.02,3.21,6.47,31.56,80.0,29.6,2022,9
2022-09-18 20:40:00,4.83,156.0,0.0,29.81,8.31,0.71,31.57,1.65,0.02,3.22,6.52,31.55,80.0,29.6,2022,9
2022-09-18 20:50:00,5.14,170.0,0.0,29.79,8.31,0.59,31.57,1.74,0.02,3.24,6.51,31.56,82.0,29.8,2022,9
2022-09-18 21:00:00,4.29,159.0,0.0,29.78,8.31,0.61,31.57,1.58,0.02,3.14,6.52,31.56,82.0,29.7,2022,9
2022-09-18 21:10:00,5.72,163.0,0.0,29.76,8.31,0.6,31.57,1.66,0.02,3.26,6.52,31.55,82.0,29.6,2022,9
2022-09-18 21:20:00,4.99,165.0,0.0,29.74,8.31,0.59,31.55,1.61,0.02,2.74,6.5,31.54,82.0,29.5,2022,9
2022-09-18 21:30:00,5.68,179.0,0.0,29.73,8.31,0.98,31.55,1.57,0.02,2.77,6.49,31.54,83.0,29.7,2022,9
2022-09-18 21:40:00,5.39,158.0,0.0,29.71,8.31,0.76,31.56,1.66,0.02,2.78,6.52,31.55,83.0,29.5,2022,9
2022-09-18 21:50:00,6.95,173.0,0.0,29.72,8.31,0.91,31.56,1.6,0.02,2.78,6.53,31.55,83.0,29.6,2022,9
2022-09-18 22:00:00,5.99,172.0,0.0,29.74,8.31,0.6,31.56,1.94,0.02,3.17,6.51,31.55,83.0,29.4,2022,9
2022-09-18 22:10:00,7.88,177.0,0.0,29.73,8.31,0.57,31.56,1.5,0.02,2.72,6.5,31.55,83.0,29.4,2022,9
2022-09-18 22:20:00,6.68,174.0,0.0,29.72,8.31,0.64,31.56,1.68,0.02,3.04,6.52,31.55,83.0,29.4,2022,9
2022-09-18 22:30:00,8.16,183.0,0.0,29.74,8.31,0.71,31.56,1.87,0.02,3.56,6.51,31.54,83.0,29.4,2022,9
2022-09-18 22:40:00,7.49,178.0,0.0,29.76,8.31,0.83,31.56,1.93,0.02,3.96,6.5,31.54,83.0,29.4,2022,9
2022-09-18 22:50:00,5.78,184.0,0.0,29.79,8.31,0.74,31.56,2.22,0.02,4.03,6.51,31.55,82.0,29.3,2022,9
2022-09-18 23:00:00,4.87,176.0,0.0,29.79,8.311428571428571,0.8,31.56,2.09,0.02,4.42,6.53,31.55,83.0,29.6,2022,9
2022-09-18 23:10:00,5.08,182.0,0.0,29.79,8.311190476190477,0.72,31.56,2.28,0.02,4.65,6.53,31.55,82.0,29.4,2022,9
2022-09-18 23:20:00,5.8,179.0,0.0,29.8,8.310952380952381,1.86,31.56,2.16,0.02,4.38,6.51,31.55,81.0,29.4,2022,9
2022-09-18 23:30:00,5.85,165.0,0.0,29.79,8.310714285714287,0.83,31.57,2.22,0.02,4.33,6.47,31.56,80.0,29.4,2022,9
2022-09-18 23:40:00,6.1,179.0,0.0,29.79,8.31047619047619,0.87,31.58,2.25,0.02,4.51,6.46,31.57,82.0,29.4,2022,9
2022-09-18 23:50:00,6.54,178.0,0.0,29.77,8.310238095238097,0.94,31.59,2.24,0.02,4.7,6.47,31.57,83.0,29.2,2022,9
2022-09-19 00:00:00,5.87,176.0,0.0,29.75,8.31,1.12,31.59,2.34,0.02,4.66,6.43,31.58,83.0,29.2,2022,9
2022-09-19 00:10:00,5.5,195.0,0.0,29.7,8.31,9.81,31.59,2.16,0.0,4.28,6.35,31.58,83.0,29.2,2022,9
2022-09-19 00:20:00,5.0,173.0,0.0,29.59,8.31,0.69,31.59,1.66,0.02,3.52,6.42,31.59,83.0,29.1,2022,9
2022-09-19 00:30:00,5.55,179.0,0.0,29.59,8.31,0.65,31.6,3.91,0.02,25.78,6.42,31.59,84.0,29.2,2022,9
2022-09-19 00:40:00,6.95,190.0,0.0,29.58,8.3,0.64,31.6,7.7,0.02,32.73,6.35,31.6,83.0,29.1,2022,9
2022-09-19 00:50:00,5.85,177.0,0.0,29.58,8.3,0.75,31.6,1.82,0.02,3.6,6.4,31.6,83.0,29.0,2022,9
2022-09-19 01:00:00,5.22,201.0,0.0,29.58,8.3,0.76,31.61,1.94,0.02,3.79,6.37,31.61,83.0,29.0,2022,9
2022-09-19 01:10:00,3.38,213.0,0.0,29.56,8.3,0.75,31.6,1.9,0.02,3.69,6.34,31.6,83.0,28.9,2022,9
2022-09-19 01:20:00,4.69,197.0,0.0,29.54,8.3,0.75,31.6,1.97,0.02,3.74,6.32,31.6,83.0,29.1,2022,9
2022-09-19 01:30:00,5.48,190.0,0.0,29.5,8.29,0.79,31.58,1.82,0.02,3.87,6.24,31.58,83.0,29.0,2022,9
2022-09-19 01:40:00,4.44,184.0,0.0,29.51,8.28,1.05,31.52,2.35,0.02,4.82,6.26,31.51,83.0,29.0,2022,9
2022-09-19 01:50:00,5.99,178.0,0.0,29.5,8.28,1.11,31.55,2.15,0.02,4.01,6.26,31.54,83.0,28.9,2022,9
2022-09-19 02:00:00,5.21,188.0,0.0,29.49,8.28,0.97,31.55,1.99,0.02,3.94,6.24,31.54,84.0,28.9,2022,9
2022-09-19 02:10:00,6.19,192.0,0.0,29.48,8.28,0.95,31.55,2.14,0.02,4.07,6.24,31.55,83.0,28.9,2022,9
2022-09-19 02:20:00,7.45,185.0,0.0,29.48,8.27,0.98,31.52,2.17,0.02,4.28,6.2,31.51,84.0,29.1,2022,9
2022-09-19 02:30:00,6.44,187.0,0.0,29.49,8.28,1.05,31.53,1.96,0.02,4.32,6.26,31.52,84.0,29.0,2022,9
2022-09-19 02:40:00,5.5,196.0,0.0,29.5,8.27,1.0,31.52,2.12,0.02,4.29,6.24,31.51,83.0,28.7,2022,9
2022-09-19 02:50:00,5.22,187.0,0.0,29.5,8.28,0.89,31.55,2.11,0.02,3.89,6.27,31.55,84.0,28.8,2022,9
2022-09-19 03:00:00,5.31,201.0,0.0,29.49,8.28,1.03,31.56,1.92,0.02,3.66,6.26,31.55,83.0,28.8,2022,9
2022-09-19 03:10:00,5.48,200.0,0.0,29.49,8.28,0.96,31.58,1.76,0.02,3.36,6.27,31.58,83.0,28.7,2022,9
2022-09-19 03:20:00,4.83,198.0,0.0,29.46,8.28,1.17,31.56,1.91,0.02,3.53,6.27,31.56,83.0,28.7,2022,9
2022-09-19 03:30:00,5.77,186.0,0.0,29.45,8.27,0.86,31.55,1.97,0.02,4.15,6.24,31.55,83.0,28.7,2022,9
2022-09-19 03:40:00,5.23,203.0,0.0,29.47,8.27,0.84,31.58,1.87,0.02,3.63,6.26,31.58,83.0,28.6,2022,9
2022-09-19 03:50:00,5.12,203.0,0.0,29.47,8.28,0.93,31.59,1.77,0.02,3.29,6.19,31.59,83.0,28.6,2022,9
2022-09-19 04:00:00,4.73,178.0,0.0,29.44,8.28,0.83,31.6,1.8,0.02,3.18,6.2,31.6,83.0,28.7,2022,9
2022-09-19 04:10:00,4.33,198.0,0.0,29.42,8.27,0.85,31.61,1.73,0.02,3.04,6.18,31.61,83.0,28.6,2022,9
2022-09-19 04:20:00,4.06,202.0,0.0,29.39,8.27,0.83,31.6,1.69,0.02,3.07,6.12,31.61,83.0,28.7,2022,9
2022-09-19 04:30:00,3.46,184.0,0.0,29.37,8.27,0.83,31.6,1.68,0.02,3.21,6.1,31.61,83.0,28.6,2022,9
2022-09-19 04:40:00,3.69,183.0,0.0,29.38,8.28,0.89,31.6,1.61,0.02,3.36,6.07,31.6,83.0,28.3,2022,9
2022-09-19 04:50:00,4.38,202.0,0.0,29.35,8.27,2.02,31.59,1.76,0.03,3.47,6.05,31.59,83.0,28.4,2022,9
2022-09-19 05:00:00,3.01,204.0,0.0,29.34,8.27,1.22,31.59,1.97,0.02,3.77,6.06,31.59,83.0,28.3,2022,9
2022-09-19 05:10:00,4.02,188.0,0.0,29.34,8.26,0.95,31.59,1.78,0.02,3.39,6.03,31.59,84.0,28.3,2022,9
2022-09-19 05:20:00,4.15,182.0,0.0,29.32,8.26,0.88,31.59,1.67,0.02,3.07,6.0,31.59,84.0,28.2,2022,9
2022-09-19 05:30:00,3.59,188.0,0.0,29.31,8.27,0.97,31.59,1.7,0.02,3.14,6.03,31.6,84.0,28.3,2022,9
2022-09-19 05:40:00,4.25,199.0,0.0,29.32,8.26,0.9,31.61,1.51,0.02,2.55,5.97,31.62,84.0,28.2,2022,9
2022-09-19 05:50:00,3.87,207.0,0.0,29.31,8.26,0.76,31.61,1.55,0.02,2.52,5.96,31.62,85.0,28.3,2022,9
2022-09-19 06:00:00,3.78,189.0,0.0,29.3,8.26,0.98,31.62,1.45,0.02,2.61,6.01,31.63,84.0,28.2,2022,9
2022-09-19 06:10:00,3.56,205.0,0.0,29.3,8.26,0.95,31.62,1.57,0.02,2.57,6.0,31.63,84.0,28.0,2022,9
2022-09-19 06:20:00,4.57,185.0,0.0,29.29,8.26,0.92,31.62,1.37,0.02,2.47,6.01,31.63,85.0,28.2,2022,9
2022-09-19 06:30:00,4.86,186.0,0.0,29.28,8.26,1.02,31.62,1.4,0.02,2.49,6.01,31.63,84.0,28.0,2022,9
2022-09-19 06:40:00,4.51,196.0,0.0,29.27,8.26,0.77,31.62,1.31,0.02,2.32,5.98,31.63,85.0,28.2,2022,9
2022-09-19 06:50:00,4.17,201.0,0.0,29.28,8.26,0.82,31.63,1.32,0.02,2.47,6.01,31.64,84.0,28.0,2022,9
2022-09-19 07:00:00,5.75,204.0,0.0,29.27,8.26,1.03,31.62,1.33,0.02,2.25,5.99,31.63,84.0,28.1,2022,9
2022-09-19 07:10:00,5.67,213.0,0.0,29.26,8.26,0.77,31.62,1.32,0.02,2.32,5.97,31.63,83.0,28.2,2022,9
2022-09-19 07:20:00,4.75,207.0,0.0,29.26,8.26,2.02,31.62,1.27,0.03,2.21,5.96,31.63,83.0,28.3,2022,9
2022-09-19 07:30:00,5.64,227.0,0.0,29.26,8.26,0.98,31.62,1.19,0.02,1.84,5.93,31.64,82.0,28.2,2022,9
2022-09-19 07:40:00,6.28,200.0,0.0,29.25,8.26,0.71,31.63,1.27,0.02,2.21,5.94,31.64,82.0,28.6,2022,9
2022-09-19 07:50:00,4.04,208.0,0.0,29.24,8.26,1.05,31.64,1.27,0.02,2.07,6.0,31.65,81.0,28.4,2022,9
2022-09-19 08:00:00,4.27,220.0,0.0,29.24,8.26,0.73,31.64,1.18,0.02,1.81,5.96,31.66,80.0,29.0,2022,9
2022-09-19 08:10:00,6.45,219.0,0.0,29.24,8.25,0.71,31.65,1.13,0.02,1.55,5.9,31.66,79.0,29.0,2022,9
2022-09-19 08:20:00,4.36,207.0,0.0,29.24,8.26,0.74,31.65,1.11,0.02,1.66,5.92,31.66,76.0,29.4,2022,9
2022-09-19 08:30:00,5.24,193.0,0.0,29.24,8.26,0.7,31.65,1.09,0.02,1.85,5.92,31.67,73.0,29.7,2022,9
2022-09-19 08:40:00,4.38,203.0,0.0,29.23,8.26,0.63,31.66,0.98,0.02,1.61,5.9,31.68,71.0,30.0,2022,9
2022-09-19 08:50:00,6.92,227.0,0.0,29.24,8.25,0.75,31.66,0.99,0.02,1.28,5.89,31.67,69.0,29.9,2022,9
2022-09-19 09:00:00,5.32,211.0,0.0,29.24,8.26,0.85,31.66,1.07,0.02,1.65,5.9,31.67,71.0,30.2,2022,9
2022-09-19 09:10:00,3.85,214.0,0.0,29.25,8.25,0.84,31.66,0.99,0.02,1.61,5.93,31.67,68.0,30.5,2022,9
2022-09-19 09:20:00,4.83,205.0,0.0,29.27,8.26,0.66,31.66,0.98,0.02,1.3,5.92,31.67,68.0,30.6,2022,9
2022-09-19 09:30:00,6.35,207.0,0.0,29.27,8.26,0.84,31.66,1.0,0.02,1.63,5.87,31.68,65.0,30.4,2022,9
2022-09-19 09:40:00,5.25,193.0,0.0,29.27,8.26,0.71,31.66,0.89,0.02,1.22,5.85,31.68,67.0,30.5,2022,9
2022-09-19 09:50:00,6.14,212.0,0.0,29.28,8.25,0.74,31.67,0.94,0.02,1.33,5.86,31.68,65.0,30.6,2022,9
2022-09-19 10:00:00,5.91,195.0,0.0,29.29,8.26,0.65,31.66,1.05,0.02,1.4,5.89,31.68,65.0,30.8,2022,9
2022-09-19 10:10:00,5.25,209.0,0.0,29.28,8.26,1.07,31.67,0.97,0.02,1.54,5.88,31.69,64.0,30.8,2022,9
2022-09-19 10:20:00,6.16,211.0,0.0,29.29,8.25,0.71,31.67,1.01,0.02,1.62,5.86,31.68,61.0,30.9,2022,9
2022-09-19 10:30:00,6.23,185.0,0.0,29.29,8.25,0.7,31.66,0.96,0.02,1.2,5.76,31.68,61.0,31.0,2022,9
2022-09-19 10:40:00,7.58,202.0,0.0,29.31,8.26,0.77,31.66,0.99,0.02,1.49,5.88,31.68,61.0,31.1,2022,9
2022-09-19 10:50:00,6.71,198.0,0.0,29.33,8.25,1.11,31.67,0.86,0.02,1.45,5.78,31.68,61.0,31.3,2022,9
2022-09-19 11:00:00,6.95,206.0,0.0,29.33,8.25,0.69,31.67,1.01,0.02,1.55,5.78,31.68,60.0,31.4,2022,9
2022-09-19 11:10:00,4.98,198.0,0.0,29.34,8.25,0.77,31.67,0.98,0.02,1.45,5.78,31.68,62.0,31.4,2022,9
2022-09-19 11:20:00,6.33,198.0,0.0,29.34,8.24,0.74,31.67,1.0,0.02,1.7,5.82,31.69,62.0,31.4,2022,9
2022-09-19 11:30:00,5.02,217.0,0.0,29.35,8.25,0.69,31.67,1.06,0.02,1.64,5.85,31.69,59.0,31.3,2022,9
2022-09-19 11:40:00,5.48,204.0,0.0,29.36,8.25,0.77,31.68,1.1,0.02,1.79,5.87,31.69,60.0,31.4,2022,9
2022-09-19 11:50:00,7.3,199.0,0.0,29.36,8.25,0.76,31.68,1.14,0.02,1.78,5.81,31.69,62.0,31.4,2022,9
2022-09-19 12:00:00,5.76,211.0,0.0,29.36,8.26,0.77,31.67,1.21,0.02,2.09,5.86,31.69,60.0,31.5,2022,9
2022-09-19 12:10:00,6.44,203.0,0.0,29.36,8.25,0.77,31.68,1.06,0.02,1.71,5.85,31.69,60.0,31.7,2022,9
2022-09-19 12:20:00,6.84,221.0,0.0,29.37,8.25,0.7,31.68,1.06,0.02,1.83,5.8,31.69,59.0,31.5,2022,9
2022-09-19 12:30:00,6.24,213.0,0.0,29.36,8.25,0.66,31.68,0.97,0.02,1.6,5.75,31.69,62.0,31.6,2022,9
2022-09-19 12:40:00,7.01,197.0,0.0,29.38,8.24,0.74,31.68,1.15,0.02,2.08,5.79,31.7,60.0,31.6,2022,9
2022-09-19 12:50:00,6.74,201.0,0.0,29.35,8.24,0.71,31.69,1.14,0.02,1.9,5.71,31.7,59.0,31.5,2022,9
2022-09-19 13:00:00,7.2,197.0,0.0,29.4,8.24,0.78,31.68,1.27,0.02,2.31,5.84,31.69,59.0,31.7,2022,9
2022-09-19 13:10:00,5.56,195.0,0.0,29.41,8.25,0.86,31.68,1.16,0.02,2.04,5.9,31.69,59.0,31.5,2022,9
2022-09-19 13:20:00,5.89,209.0,0.0,29.39,8.24,0.72,31.68,1.19,0.02,2.05,5.85,31.69,60.0,31.6,2022,9
2022-09-19 13:30:00,5.95,213.0,0.0,29.38,8.24,0.75,31.68,1.33,0.02,2.54,5.83,31.7,61.0,31.7,2022,9
2022-09-19 13:40:00,2.19,196.0,0.0,29.41,8.24,0.77,31.68,1.3,0.02,2.15,5.86,31.7,61.0,31.6,2022,9
2022-09-19 13:50:00,2.91,212.0,0.0,29.35,8.24,0.75,31.69,1.34,0.02,2.35,5.7,31.7,60.0,31.8,2022,9
2022-09-19 14:00:00,5.02,163.0,0.0,29.42,8.24,0.78,31.69,1.07,0.02,2.04,5.79,31.7,61.0,31.9,2022,9
2022-09-19 14:10:00,4.23,207.0,0.0,29.43,8.25,0.74,31.69,1.04,0.02,2.15,5.86,31.7,60.0,31.9,2022,9
2022-09-19 14:20:00,5.69,223.0,0.0,29.43,8.25,0.81,31.69,1.17,0.02,2.23,5.82,31.7,60.0,32.1,2022,9
2022-09-19 14:30:00,5.12,223.0,0.0,29.41,8.24,0.78,31.69,1.11,0.02,2.02,5.71,31.7,59.0,32.0,2022,9
2022-09-19 14:40:00,4.08,212.0,0.0,29.4,8.24,0.81,31.69,1.21,0.02,2.33,5.74,31.7,61.0,32.2,2022,9
2022-09-19 14:50:00,4.58,206.0,0.0,29.41,8.24,1.01,31.68,1.26,0.02,2.29,5.77,31.69,60.0,32.3,2022,9
2022-09-19 15:00:00,3.32,235.0,0.0,29.44,8.23,0.97,31.68,1.48,0.02,2.91,5.73,31.69,60.0,32.3,2022,9
2022-09-19 15:10:00,4.07,215.0,0.0,29.44,8.25,0.99,31.68,1.37,0.02,2.79,5.81,31.69,60.0,32.3,2022,9
2022-09-19 15:20:00,4.69,227.0,0.0,29.39,8.24,1.02,31.68,1.47,0.02,3.0,5.76,31.7,59.0,32.5,2022,9
2022-09-19 15:30:00,3.37,211.0,0.0,29.24,8.23,0.8,31.69,1.44,0.02,3.18,5.52,31.71,58.0,32.6,2022,9
2022-09-19 15:40:00,4.17,321.0,0.0,29.36,8.22,1.06,31.69,1.6,0.02,3.17,5.7,31.7,62.0,32.5,2022,9
2022-09-19 15:50:00,4.24,294.0,0.0,29.42,8.24,1.22,31.68,1.62,0.02,3.52,5.83,31.69,60.0,32.5,2022,9
2022-09-19 16:00:00,2.25,194.0,0.0,29.42,8.24,1.04,31.68,1.47,0.02,3.09,5.79,31.69,59.0,32.6,2022,9
2022-09-19 16:10:00,2.03,306.0,0.0,29.4,8.24,0.94,31.68,1.85,0.02,3.72,5.81,31.69,61.0,32.5,2022,9
2022-09-19 16:20:00,2.79,278.0,0.0,29.4,8.24,0.93,31.68,1.6,0.02,3.0,5.73,31.7,59.0,32.7,2022,9
2022-09-19 16:30:00,1.21,236.0,0.0,29.37,8.24,0.95,31.69,1.9,0.02,3.71,5.71,31.7,60.0,32.7,2022,9
2022-09-19 16:40:00,3.55,87.0,0.0,29.39,8.24,1.07,31.68,1.78,0.02,3.6,5.84,31.69,73.0,31.4,2022,9
2022-09-19 16:50:00,4.03,47.0,0.0,29.4,8.24,1.2,31.67,1.99,0.02,4.2,5.97,31.68,76.0,30.3,2022,9
2022-09-19 17:00:00,3.32,131.0,0.0,29.39,8.24,1.12,31.67,2.0,0.02,4.24,5.9,31.68,76.0,30.3,2022,9
2022-09-19 17:10:00,4.76,142.0,0.0,29.37,8.24,1.15,31.67,1.78,0.02,4.22,5.92,31.68,76.0,30.1,2022,9
2022-09-19 17:20:00,5.57,136.0,0.0,29.35,8.24,1.29,31.65,2.04,0.02,4.53,5.89,31.66,74.0,30.0,2022,9
2022-09-19 17:30:00,3.25,131.0,0.0,29.33,8.25,4.58,31.65,2.1,0.0,4.41,5.92,31.67,73.0,30.2,2022,9
2022-09-19 17:40:00,2.55,128.0,0.0,29.28,8.24,1.33,31.66,2.02,0.02,4.45,5.84,31.68,75.0,30.1,2022,9
2022-09-19 17:50:00,3.83,127.0,0.0,29.26,8.24,2.76,31.67,1.83,0.06,3.84,5.79,31.68,75.0,30.0,2022,9
2022-09-19 18:00:00,4.02,138.0,0.0,29.24,8.24,1.54,31.67,1.89,0.02,3.9,5.77,31.69,76.0,30.1,2022,9
2022-09-19 18:10:00,4.01,132.0,0.0,29.24,8.24,1.0,31.68,1.89,0.02,3.94,5.78,31.69,77.0,30.1,2022,9
2022-09-19 18:20:00,3.18,138.0,0.0,29.24,8.24,1.18,31.68,2.34,0.02,4.59,5.84,31.69,79.0,30.1,2022,9
2022-09-19 18:30:00,3.77,124.0,0.0,29.23,8.23,1.0,31.68,2.04,0.02,4.35,5.78,31.7,77.0,29.9,2022,9
2022-09-19 18:40:00,4.03,148.0,0.0,29.21,8.23,0.91,31.68,2.14,0.02,4.08,5.72,31.7,77.0,30.1,2022,9
2022-09-19 18:50:00,5.12,146.0,0.0,29.18,8.23,0.88,31.68,2.06,0.02,4.34,5.68,31.7,77.0,29.9,2022,9
2022-09-19 19:00:00,4.49,151.0,0.0,29.19,8.24,0.84,31.68,2.12,0.02,4.22,5.75,31.7,77.0,29.9,2022,9
2022-09-19 19:10:00,4.48,150.0,0.0,29.19,8.24,1.03,31.67,2.15,0.02,4.48,5.77,31.69,78.0,29.9,2022,9
2022-09-19 19:20:00,4.71,171.0,0.0,29.2,8.24,0.88,31.67,2.28,0.02,5.03,5.76,31.69,81.0,29.9,2022,9
2022-09-19 19:30:00,4.0,175.0,0.0,29.21,8.24,0.99,31.67,2.33,0.02,5.34,5.82,31.69,83.0,29.8,2022,9
2022-09-19 19:40:00,4.02,173.0,0.0,29.22,8.23,0.9,31.67,2.11,0.02,4.33,5.83,31.69,83.0,29.6,2022,9
2022-09-19 19:50:00,2.68,182.0,0.0,29.2,8.24,0.8,31.67,2.14,0.02,4.58,5.82,31.69,83.0,29.7,2022,9
2022-09-19 20:00:00,3.13,177.0,0.0,29.2,8.23,0.79,31.67,2.19,0.02,4.6,5.82,31.69,82.0,29.6,2022,9
2022-09-19 20:10:00,2.4,178.0,0.0,29.2,8.24,0.92,31.67,2.17,0.02,4.64,5.86,31.69,82.0,29.6,2022,9
2022-09-19 20:20:00,6.06,275.0,0.32,29.2,8.24,0.77,31.63,3.43,0.02,8.69,5.82,31.64,79.0,28.9,2022,9
2022-09-19 20:30:00,4.47,177.0,1.84,29.13,8.24,1.46,31.34,2.12,0.02,4.85,5.94,31.32,86.0,27.3,2022,9
2022-09-19 20:40:00,1.37,130.0,2.08,29.11,8.25,0.88,31.44,2.14,0.02,4.6,6.0,31.43,72.0,28.2,2022,9
